Date,Power
2023-01-08,49280.6
2023-01-15,50745.54
2023-01-22,59711.36
2023-01-29,65853.94
2023-02-05,55216.05
2023-02-12,46843.64
2023-02-19,51257.21
2023-02-26,61458.58
2023-03-05,5487.95
