Date,Power
2023-01-08,300305.55
2023-01-15,450923.3
2023-01-22,509835.99
2023-01-29,463301.62
2023-02-05,457981.54
2023-02-12,387202.47
2023-02-19,440046.4
2023-02-26,471732.4
2023-03-05,48341.11
