Date,Power
2023-01-08,1952.77
2023-01-15,0.0
2023-01-22,0.0
2023-01-29,215.98
2023-02-05,0.0
2023-02-12,0.0
2023-02-19,1195.23
2023-02-26,0.0
2023-03-05,0.0
