Date,Power
2023-01-08,2198.32
2023-01-15,0.0
2023-01-22,0.0
2023-01-29,243.14
2023-02-05,0.0
2023-02-12,0.0
2023-02-19,1345.52
2023-02-26,0.0
2023-03-05,0.0
