-9.891.493.200
1.331.011.844
1.323.862.210
1.316.748.324
1.309.670.008
1.302.627.083
1.295.619.373
1.288.646.702
1.281.708.894
1.274.805.775
679.267.035
1.261.102.910
1.254.302.821
1.247.536.732
1.240.804.474
1.234.105.877
1.227.440.773
1.220.808.995
1.214.210.375
1.207.644.748
612.441.814
1.194.611.816
1.188.144.182
1.181.708.886
1.175.305.767
1.168.934.664
