-9.891.493.200
-8.560.481.356
-7.236.619.146
-5.919.870.821
-4.610.200.813
-3.307.573.730
-2.011.954.357
-723.307.655
558.401.239
1.833.207.013
2.512.474.048
3.773.576.959
5.027.879.780
6.275.416.513
7.516.220.987
8.750.326.864
9.977.767.637
11.198.576.632
12.412.787.007
13.620.431.755
14.232.873.569
15.427.485.385
16.615.629.566
17.797.338.453
18.972.644.220
20.141.578.884
