-13.149.394.420
1.615.230.967
1.605.623.980
1.596.069.831
1.586.568.230
1.577.118.888
1.567.721.518
1.558.375.833
1.549.081.549
1.539.838.384
664.687.776
1.521.504.286
1.512.412.796
1.503.371.309
1.494.379.550
1.485.437.245
-1.456.255.876
1.467.699.915
1.458.904.348
1.450.157.158
575.499.797
1.432.806.841
1.424.203.186
1.415.646.852
1.407.137.578
1.398.695.062
