-13.149.394.420
1.569.917.828
1.560.560.063
1.551.253.766
1.541.998.654
1.532.794.444
1.523.640.858
1.514.537.617
1.505.484.443
1.496.481.062
621.568.920
1.478.622.583
1.469.766.942
1.460.960.007
1.452.201.511
1.443.491.186
-1.497.971.232
1.426.213.993
1.417.646.599
1.409.126.326
534.694.634
1.392.226.107
1.383.845.646
1.375.511.279
1.367.222.750
1.358.979.808
