Date,Power
2023-01-08,17104.57
2023-01-15,28603.34
2023-01-22,28626.9
2023-01-29,24318.34
2023-02-05,24703.4
2023-02-12,23507.71
2023-02-19,31590.92
2023-02-26,21582.94
2023-03-05,6341.87
